Post type,Title,Post url,Author(s),Date and time posted,Tags,No. of comments
video,The Georgia Runoff Could Be Bad For Trump In 2024,https://fivethirtyeight.com/videos/the-georgia-runoff-could-be-bad-for-trump-in-2024/,Galen Druke; Nathaniel Rakich,"Dec. 6, 2022",Video; Featured video; Georgia Senate Runoff,5
podcast,Democrats Want To Change Their Primary Calendar. It Won’t Be Easy.,https://fivethirtyeight.com/videos/democrats-want-to-change-their-primary-calendar-it-wont-be-easy/,None/All,"Dec. 6, 2022",Politics Podcast; Video; Featured video,5
podcast,Will Warnock Or Walker Win The Georgia Runoff?,https://fivethirtyeight.com/videos/will-warnock-or-walker-win-the-georgia-runoff/,Galen Druke,"Dec. 6, 2022",Politics Podcast; Video; Georgia Senate Runoff,4
article,Warnock Has A Small Polling Lead In Georgia — But Walker Could Still Win,https://fivethirtyeight.com/features/georgia-polls-2022-runoff/,Nathaniel Rakich,"Dec. 6, 2022, at 6:00 AM",Polling; Polls; 2022 Election; 2022 Senate Elections; Georgia Senate; Georgia Senate Runoff; Georgia Politics; Raphael Warnock; Herschel Walker,22
podcast,Politics Podcast: Warnock Has The Edge In A Close Race ,https://fivethirtyeight.com/features/politics-podcast-warnock-has-the-edge-in-a-close-race/,Galen Druke; Nathaniel Rakich; Geoffrey Skelley,"Dec. 5, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Georgia Senate; 2024 Democratic Primary,3
article,How North Carolina’s Political Warfare Could Impact The Entire Country,https://fivethirtyeight.com/features/how-north-carolinas-political-warfare-could-impact-the-entire-country/,Kaleigh Rogers,"Dec. 5, 2022, at 12:48 PM",Supreme Court; North Carolina; Redistricting; Maps,9
video,Do You Buy That … McCarthy Will Eventually Become Speaker?,https://fivethirtyeight.com/videos/do-you-buy-that-mccarthy-will-eventually-become-speaker/,Nate Silver,"Dec. 5, 2022",Video; Featured video; Do You Buy That,7
video,Where Americans Voted To Protect Abortion Rights In The Midterms,https://fivethirtyeight.com/videos/where-americans-voted-to-protect-abortion-rights-in-the-midterms/,Amelia Thomson-DeVeaux; Sophia Lebowitz,"Dec. 5, 2022",Video; 2022 Election; Featured video; Abortion,7
article,How Americans Feel About Qatar Hosting The World Cup,https://fivethirtyeight.com/features/how-americans-feel-about-qatar-hosting-the-world-cup/,Geoffrey Skelley,"Dec. 2, 2022, at 6:00 AM","Pollapalooza; World Cup; Controversy; 2022 World Cup; ""U.S. Mens National Team""; FIFA World Cup; Qatar; U.S. Soccer",6
podcast,Is Democracy All Good Now?,https://fivethirtyeight.com/videos/is-democracy-all-good-now/,Galen Druke; Kaleigh Rogers,"Dec. 1, 2022",Politics Podcast; Video; 2022 Midterms; Democracy; Election Deniers,17
podcast,Politics Podcast: Has The Threat To Democracy Receded? ,https://fivethirtyeight.com/features/politics-podcast-has-the-threat-to-democracy-receded/,Galen Druke; Kaleigh Rogers,"Dec. 1, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Democracy,4
article,Did Redistricting Cost Democrats The House?,https://fivethirtyeight.com/features/redistricting-house-2022/,Nathaniel Rakich; Elena Mejía was a visual journalist at FiveThirtyEight.   @elena___mejia,"Dec. 1, 2022, at 6:00 AM",2022 Election; Redistricting; Gerrymandering; 2022 House Elections; U.S. House,17
article,How Either Candidate Could Win Georgia’s Senate Runoff,https://fivethirtyeight.com/features/how-either-candidate-could-win-georgias-senate-runoff/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Nov. 30, 2022, at 6:00 AM",2022 Election; 2022 Midterms; Georgia Senate Runoff,20
article,"When Democracy Was On The Ballot In 2022, Voters Usually Chose It",https://fivethirtyeight.com/features/rogers-democracy-on-ballot-1129/,Kaleigh Rogers,"Nov. 29, 2022, at 6:00 AM",Donald Trump; 2022 Election; Democracy; Election Deniers On The Ballot,18
podcast,"If Biden Doesn’t Run In 2024, Who Will?",https://fivethirtyeight.com/videos/if-biden-doesnt-run-in-2024-who-will/,Galen Druke; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Amelia Thomson-DeVeaux; Nathaniel Rakich,"Nov. 28, 2022",Politics Podcast; Video; Joe Biden; Congress; Georgia Senate; Georgia Senate Runoff; 2024 Democratic Primary; 2024 Draft,14
podcast,Politics Podcast: Where The Georgia Runoff Stands ,https://fivethirtyeight.com/features/politics-podcast-where-the-georgia-runoff-stands/,Galen Druke; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Nathaniel Rakich; Amelia Thomson-DeVeaux,"Nov. 28, 2022",FiveThirtyEight Podcasts; Politics Podcast; Georgia Senate Runoff; 2024 Primaries,5
article,Few Midterm Voters Backed Different Parties For Senate And Governor,https://fivethirtyeight.com/features/few-midterm-voters-backed-different-parties-for-senate-and-governor/,Geoffrey Skelley,"Nov. 28, 2022, at 2:00 PM",2022 Election; 2022 Midterms; Nevada; New Hampshire; 2022 Senate Elections; 2022 Governors Elections; Vermont; Split ticket,6
article,What Can The 2022 Midterms Tell Us About 2024?,https://fivethirtyeight.com/features/what-can-the-2022-midterms-tell-us-about-2024/,Monica Potts; Nathaniel Rakich; Kaleigh Rogers; Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5; Geoffrey Skelley,"Nov. 28, 2022, at 6:00 AM",2022 Election; Slack Chat; 2022 Midterms; Georgia Senate; 2022 Election Forecast; Arizona Politics; Pennsylvania Senate; Ohio Senate; Pennsylvania Politics; Georgia Governor,16
podcast,When Did The Party Of Reagan End?,https://fivethirtyeight.com/videos/when-did-the-party-of-reagan-end/,Galen Druke,"Nov. 21, 2022",Politics Podcast; Video; Republicans; Newt Gingrich; Ronald Reagan,23
video,DYBT … Trump Is The Frontrunner For The 2024 GOP Nomination?,https://fivethirtyeight.com/videos/dybt-trump-is-the-frontrunner-for-the-2024-gop-nomination/,Nate Silver,"Nov. 21, 2022",Donald Trump; Video; Featured video; Do You Buy That; 2024 Presidential Election,12
podcast,Politics Podcast: How The '90s Shaped Today's GOP ,https://fivethirtyeight.com/features/politics-podcast-how-the-90s-shaped-todays-gop/,Galen Druke,"Nov. 21, 2022",Donald Trump; FiveThirtyEight Podcasts; Politics Podcast; Newt Gingrich; Ronald Reagan; Rush Limbaugh,7
article,How A Data Processing Error Changed Our Deluxe Forecast,https://fivethirtyeight.com/features/how-a-data-processing-error-changed-our-deluxe-forecast/,None/All,"Nov. 18, 2022, at 2:11 PM",2022 Election; Housekeeping,16
article,So You Think You Can Explain The Election,https://fivethirtyeight.com/features/election-explanations-are-hard/,Maggie Koerth was a senior reporter for FiveThirtyEight.   @maggiekb1,"Nov. 18, 2022, at 10:19 AM",Polling; 2022 Election; 2022 Midterms; Polling Bias; Data,22
article,"Election Denialism Lives On, Even As Candidates Who Support It Concede",https://fivethirtyeight.com/features/election-denialism-lives-on-even-as-candidates-who-support-it-concede/,Zoha Qamar,"Nov. 18, 2022, at 6:00 AM",2022 Election; Pollapalooza; Election Deniers; Polla,12
article,Abortion Was Always Going To Impact The Midterms,https://fivethirtyeight.com/features/abortion-was-always-going-to-impact-the-midterms/,Mary Radcliffe; Amelia Thomson-DeVeaux,"Nov. 17, 2022, at 6:00 AM",2022 Election; Abortion,17
article,The Midterms Made State Governments Bluer,https://fivethirtyeight.com/features/2022-governor-state-government/,Nathaniel Rakich,"Nov. 17, 2022, at 6:00 AM",2022 Election; 2022 Midterms; State Legislatures; 2022 Governors Elections; State Legislature Elections; Trifectas; State Government,10
article,Why Lauren Boebert Didn’t Cruise To Victory,https://fivethirtyeight.com/features/why-lauren-boeberts-race-is-so-close/,Kaleigh Rogers,"Nov. 17, 2022, at 6:00 AM",Donald Trump; 2022 Election; Colorado; Election Deniers,16
podcast,"Will Trump Win The Republican Nomination, Much Less The Presidency?",https://fivethirtyeight.com/videos/will-trump-win-the-republican-nomination-much-less-the-presidency/,Galen Druke; Nate Silver,"Nov. 16, 2022",Donald Trump; Politics Podcast; Video; 2024 Presidential Election,5
article,Republicans Won The House — Barely,https://fivethirtyeight.com/features/house-control-republicans/,Nathaniel Rakich,"Nov. 16, 2022, at 7:12 PM",2022 Election; 2022 Midterms; 2022 House Elections; 2022 Election Forecast,19
podcast,Emergency Podcast: Will Trump Win The GOP Nomination? ,https://fivethirtyeight.com/features/emergency-podcast-will-trump-win-the-gop-nomination/,Galen Druke; Nate Silver,"Nov. 16, 2022",Donald Trump; FiveThirtyEight Podcasts; Politics Podcast; 2024 Republican Primary; Ron DeSantis,4
article,A Historic Number Of Women Will Be Governors Next Year,https://fivethirtyeight.com/features/a-historic-number-of-women-will-be-governors-next-year/,Meredith Conroy; Amelia Thomson-DeVeaux,"Nov. 16, 2022, at 11:04 AM",2022 Election,4
article,Why DeSantis Is A Major Threat To Trump’s Reelection,https://fivethirtyeight.com/features/why-desantis-is-a-major-threat-to-trumps-reelection/,Nate Silver,"Nov. 16, 2022, at 6:00 AM",2024 Republican Primary; Ron DeSantis; President Trump,28
article,Why Trump Is Favored To Win The 2024 Republican Presidential Primary,https://fivethirtyeight.com/features/trump-2024-president/,Nathaniel Rakich,"Nov. 15, 2022, at 9:33 PM",Donald Trump; 2024 Election; 2024 Republican Primary; 2024 Presidential Election; Ron DeSantis,23
article,Turnout Was High Again. Is This The New Normal?,https://fivethirtyeight.com/features/turnout-was-high-again-is-this-the-new-normal/,Monica Potts,"Nov. 15, 2022, at 11:46 AM",2022 Election,16
article,Congress Will Have The Most Black Republicans In Over A Century,https://fivethirtyeight.com/features/congress-will-have-the-most-black-republicans-in-over-a-century/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Nov. 15, 2022, at 6:00 AM",2022 Election; Republicans; 2022 Midterms; GOP,10
podcast,Who Will Have The Advantage In The Georgia Runoff?,https://fivethirtyeight.com/videos/who-will-have-the-advantage-in-the-georgia-runoff/,Galen Druke; Nate Silver,"Nov. 14, 2022",Politics Podcast; Video; Polling; 2022 Election; 2022 Midterms; Model Talk,8
podcast,Politics Podcast: Why Democrats Beat Historical Trends In 2022 ,https://fivethirtyeight.com/features/politics-podcast-why-democrats-beat-historical-trends-in-2022/,Galen Druke; Nate Silver,"Nov. 14, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Public Opinion; Model Talk,9
video,Do You Buy That … Sen. Raphael Warnock Is Favored In Georgia’s Senate Runoff?,https://fivethirtyeight.com/videos/do-you-buy-that-sen-raphael-warnock-is-favored-in-georgias-senate-runoff/,Nate Silver,"Nov. 14, 2022",Video; 2022 Election; Featured video; Do You Buy That,12
article,A Blue Nevada Means Democrats Will Keep Control Of The Senate,https://fivethirtyeight.com/features/a-blue-nevada-means-democrats-will-keep-control-of-the-senate/,Geoffrey Skelley,"Nov. 12, 2022, at 10:00 PM",2022 Election; 2022 Midterms; Democrats; Senate Democrats; Senate Republicans; Swing States; Georgia Senate Runoff; Mark Kelly; Catherine Cortez Masto,30
podcast,When We Could Know The Results In The House And Senate,https://fivethirtyeight.com/videos/when-we-could-know-the-results-in-the-house-and-senate/,Galen Druke; Nathaniel Rakich; Geoffrey Skelley,"Nov. 10, 2022",Politics Podcast; Video; 2022 Election; Senate; 2022 Midterms; House of Representatives,18
podcast,Politics Podcast: What We've Learned From The 2022 Midterm Results ,https://fivethirtyeight.com/features/politics-podcast-what-weve-learned-from-the-2022-midterm-results%ef%bf%bc/,Galen Druke; Nathaniel Rakich; Geoffrey Skelley,"Nov. 10, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Public Opinion,10
article,Denying The 2020 Election Wasn’t A Winning Strategy For Political Newcomers,https://fivethirtyeight.com/features/denying-the-2020-election-wasnt-a-winning-strategy-for-political-newcomers/,Kaleigh Rogers,"Nov. 10, 2022, at 4:51 PM",Donald Trump; 2022 Election; January 6th; Jan. 6 Investigation; Election Deniers; Election Deniers On The Ballot,11
article,Candidate Quality Mattered,https://fivethirtyeight.com/features/candidate-quality-mattered/,Nate Silver,"Nov. 9, 2022, at 4:48 PM",2022 Election,33
article,Can Raphael Warnock Pull Off Another Senate Runoff?,https://fivethirtyeight.com/features/runoffs-are-sort-of-georgias-thing-now/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Nov. 9, 2022, at 3:20 PM",2022 Election; 2022 Midterms; Georgia; Georgia Senate; Georgia Senate Runoff,20
article,Abortion Rights Are Reshaping American Politics,https://fivethirtyeight.com/features/abortion-rights-are-reshaping-american-politics/,Amelia Thomson-DeVeaux,"Nov. 9, 2022, at 1:22 PM",2022 Election; Supreme Court; Abortion,12
article,Gubernatorial Races Were A Mixed Bag For Each Party,https://fivethirtyeight.com/features/gubernatorial-races-were-a-mixed-bag-for-each-party/,Nathaniel Rakich,"Nov. 9, 2022, at 8:21 AM",2022 Election; Governors,8
article,Who Will Control The House And Senate? Here’s What We Can Say At 4:30 a.m.,https://fivethirtyeight.com/features/house-senate-results-so-far/,Geoffrey Skelley,"Nov. 9, 2022, at 4:40 AM",Polling; 2022 Election; 2022 Midterms; 2022 Senate Elections; 2022 House Elections; Election Results,17
podcast,The Pollsters Seem To Have Had A Good Night,https://fivethirtyeight.com/videos/the-pollsters-seem-to-have-had-a-good-night/,Galen Druke; Nate Silver,"Nov. 9, 2022",Politics Podcast; Video; 2022 Election; 2022 Midterms; Forecasts,27
podcast,Politics Podcast: The Red Wave Didn't Happen ,https://fivethirtyeight.com/features/politics-podcast-the-red-wave-didnt-happen/,Galen Druke; Nate Silver,"Nov. 9, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Public Opinion; Model Talk,13
article,Final Forecast: Republicans Are Favored To Win The House,https://fivethirtyeight.com/features/final-2022-house-forecast/,Nathaniel Rakich,"Nov. 8, 2022, at 2:22 AM",2022 Election; Election Update; 2022 Midterms; 2022 House Elections; 2022 Election Forecast,9
article,"Final Forecast: How Arizona, Oregon And Other States Will Vote For Governor",https://fivethirtyeight.com/features/final-2022-governor-election-forecast/,Alex Samuels was a politics reporter at FiveThirtyEight.   @AlexSamuelsx5,"Nov. 8, 2022, at 2:20 AM",2022 Election; 2022 Midterms; 2022 Governors Elections,6
article,Final Forecast: The Senate And Most Of Its Key Races Are Toss-Ups,https://fivethirtyeight.com/features/final-2022-senate-forecast/,Geoffrey Skelley,"Nov. 8, 2022, at 2:20 AM",2022 Election; 2022 Midterms; Forecasts; 2022 Senate Elections; Senate Forecast,5
article,Final Election Update: The Forecast Is More Or Less Back Where It Started,https://fivethirtyeight.com/features/final-2022-election-forecast/,Nate Silver,"Nov. 8, 2022, at 2:20 AM",2022 Election; Election Update,8
podcast,Republicans Are Favored In Our Final Midterm Forecasts,https://fivethirtyeight.com/videos/republicans-are-favored-in-our-final-midterm-forecasts/,Nate Silver; Galen Druke,"Nov. 7, 2022",Politics Podcast; Video; 2022 Election; Forecasts; Model Talk,12
podcast,Politics Podcast: The Final Pre-Midterm Model Talk ,https://fivethirtyeight.com/features/politics-podcast-the-final-pre-midterm-model-talk/,Galen Druke; Nate Silver,"Nov. 7, 2022",FiveThirtyEight Podcasts; Politics Podcast; 2022 Midterms; Public Opinion; Model Talk,3
video,Here Are The States That Could Split Their Tickets This Year,https://fivethirtyeight.com/videos/here-are-the-states-that-could-split-their-tickets-this-year/,Galen Druke; Sophia Lebowitz,"Nov. 7, 2022",Video; 2022 Election; Featured video; 2022 Midterms,3
article,The 3 Big Questions I Still Have About Election Day,https://fivethirtyeight.com/features/the-3-big-questions-i-still-have-about-election-day/,Nate Silver,"Nov. 7, 2022, at 10:37 AM",2022 Election; Election Update,31
article,"These 28 Ballot Measures Could Affect Abortion Access, Voting Rights And More",https://fivethirtyeight.com/features/ballot-measures-abortion/,Nathaniel Rakich,"Nov. 7, 2022, at 6:00 AM",2022 Election; 2022 Midterms; Abortion; Access To Abortion; Voting Rights; Marijuana; Ballot Initiatives; Medicaid; Gun Rights; Sports Betting,4
article,Why Democrats Shouldn’t Take The Asian American Vote For Granted,https://fivethirtyeight.com/features/why-democrats-shouldnt-take-the-asian-american-vote-for-granted/,Zoha Qamar,"Nov. 7, 2022, at 6:00 AM",2022 Election; Asian Voters; Asian Americans; Indian Americans,17
